sample_id,item_id,machine_id,time_id,quantity,sample_objective
Sample_20,item15,machine31,date160,163,646750
Sample_20,item15,machine33,date160,91,646750
Sample_20,item15,machine34,date160,310,646750
Sample_20,item15,machine35,date160,127,646750
Sample_20,item83,machine08,date160,2,646750
Sample_20,item83,machine09,date160,2,646750
Sample_20,item83,machine10,date160,2,646750
Sample_20,item83,machine14,date160,3,646750
Sample_20,item83,machine22,date160,4,646750
Sample_20,item83,machine23,date160,3,646750
Sample_20,item83,machine31,date160,2,646750
Sample_21,item78,machine08,date156,37,0
Sample_21,item78,machine09,date156,45,0
Sample_21,item78,machine10,date156,20,0
Sample_21,item78,machine14,date156,11,0
Sample_21,item78,machine21,date156,26,0
Sample_21,item78,machine32,date156,29,0
Sample_21,item78,machine33,date156,47,0
Sample_21,item86,machine08,date156,15,0
Sample_21,item86,machine09,date156,62,0
Sample_21,item86,machine10,date156,32,0
Sample_21,item86,machine21,date156,17,0
Sample_21,item86,machine28,date156,58,0
Sample_21,item86,machine32,date156,33,0
Sample_21,item86,machine33,date156,38,0
Sample_21,item15,machine04,date160,76,0
Sample_21,item15,machine05,date160,255,0
Sample_21,item15,machine07,date160,280,0
Sample_21,item15,machine08,date160,284,0
Sample_21,item15,machine09,date160,104,0
Sample_21,item15,machine10,date160,164,0
Sample_21,item15,machine12,date160,6,0
Sample_21,item15,machine14,date160,109,0
Sample_21,item15,machine20,date160,148,0
Sample_21,item15,machine21,date160,289,0
Sample_21,item15,machine23,date160,35,0
Sample_21,item15,machine28,date160,158,0
Sample_21,item15,machine29,date160,62,0
Sample_21,item15,machine30,date160,283,0
Sample_21,item15,machine31,date160,247,0
Sample_21,item15,machine33,date160,129,0
Sample_21,item15,machine34,date160,252,0
Sample_21,item15,machine35,date160,202,0
Sample_21,item83,machine08,date160,5,0
Sample_21,item83,machine09,date160,4,0
Sample_21,item83,machine10,date160,3,0
Sample_21,item83,machine14,date160,4,0
Sample_21,item83,machine21,date160,4,0
Sample_21,item83,machine22,date160,3,0
Sample_21,item83,machine23,date160,3,0
Sample_21,item10,machine07,date161,167,0
Sample_21,item10,machine08,date161,53,0
Sample_21,item10,machine09,date161,127,0
Sample_21,item10,machine21,date161,107,0
Sample_21,item10,machine22,date161,106,0
Sample_21,item10,machine23,date161,86,0
Sample_21,item10,machine28,date161,97,0
Sample_21,item10,machine30,date161,84,0
Sample_21,item10,machine31,date161,52,0
Sample_21,item10,machine34,date161,43,0
Sample_21,item10,machine35,date161,31,0
Sample_22,item78,machine08,date156,33,0
Sample_22,item78,machine09,date156,48,0
Sample_22,item78,machine10,date156,18,0
Sample_22,item78,machine14,date156,9,0
Sample_22,item78,machine21,date156,28,0
Sample_22,item78,machine32,date156,28,0
Sample_22,item78,machine33,date156,33,0
Sample_22,item15,machine04,date160,65,0
Sample_22,item15,machine05,date160,134,0
Sample_22,item15,machine07,date160,207,0
Sample_22,item15,machine08,date160,65,0
Sample_22,item15,machine09,date160,256,0
Sample_22,item15,machine10,date160,56,0
Sample_22,item15,machine12,date160,112,0
Sample_22,item15,machine14,date160,278,0
Sample_22,item15,machine20,date160,304,0
Sample_22,item15,machine21,date160,124,0
Sample_22,item15,machine23,date160,24,0
Sample_22,item15,machine28,date160,18,0
Sample_22,item15,machine29,date160,313,0
Sample_22,item15,machine30,date160,228,0
Sample_22,item15,machine31,date160,28,0
Sample_22,item15,machine33,date160,74,0
Sample_22,item15,machine34,date160,131,0
Sample_22,item15,machine35,date160,53,0
Sample_22,item83,machine09,date160,1,0
Sample_22,item83,machine10,date160,4,0
Sample_22,item83,machine14,date160,1,0
Sample_22,item83,machine21,date160,4,0
Sample_22,item83,machine22,date160,2,0
Sample_22,item83,machine23,date160,3,0
Sample_22,item83,machine31,date160,5,0
Sample_22,item10,machine07,date161,8,0
Sample_22,item10,machine08,date161,11,0
Sample_22,item10,machine09,date161,172,0
Sample_22,item10,machine21,date161,17,0
Sample_22,item10,machine22,date161,92,0
Sample_22,item10,machine23,date161,125,0
Sample_22,item10,machine28,date161,20,0
Sample_22,item10,machine30,date161,40,0
Sample_22,item10,machine31,date161,26,0
Sample_22,item10,machine34,date161,47,0
Sample_22,item10,machine35,date161,19,0
Sample_22,item59,machine08,date161,21,0
Sample_22,item59,machine10,date161,16,0
Sample_22,item59,machine21,date161,6,0
Sample_22,item59,machine28,date161,9,0
Sample_23,item15,machine04,date160,93,0
Sample_23,item15,machine05,date160,179,0
Sample_23,item15,machine07,date160,48,0
Sample_23,item15,machine08,date160,91,0
Sample_23,item15,machine09,date160,28,0
Sample_23,item15,machine10,date160,117,0
Sample_23,item15,machine12,date160,116,0
Sample_23,item15,machine14,date160,141,0
Sample_23,item15,machine20,date160,149,0
Sample_23,item15,machine21,date160,178,0
Sample_23,item15,machine23,date160,265,0
Sample_23,item15,machine28,date160,50,0
Sample_23,item15,machine29,date160,177,0
Sample_23,item15,machine30,date160,298,0
Sample_23,item15,machine31,date160,26,0
Sample_23,item15,machine33,date160,283,0
Sample_23,item15,machine34,date160,6,0
Sample_23,item15,machine35,date160,11,0
Sample_23,item83,machine08,date160,4,0
Sample_23,item83,machine09,date160,1,0
Sample_23,item83,machine10,date160,1,0
Sample_23,item83,machine14,date160,1,0
Sample_23,item83,machine21,date160,2,0
Sample_23,item83,machine31,date160,3,0
Sample_23,item10,machine07,date161,9,0
Sample_23,item10,machine08,date161,87,0
Sample_23,item10,machine09,date161,98,0
Sample_23,item10,machine21,date161,19,0
Sample_23,item10,machine22,date161,30,0
Sample_23,item10,machine23,date161,171,0
Sample_23,item10,machine28,date161,94,0
Sample_23,item10,machine30,date161,102,0
Sample_23,item10,machine31,date161,131,0
Sample_23,item10,machine34,date161,159,0
Sample_23,item10,machine35,date161,166,0
Sample_23,item34,machine09,date161,37,0
Sample_23,item34,machine23,date161,28,0
Sample_23,item34,machine29,date161,14,0
Sample_23,item34,machine32,date161,4,0
Sample_23,item59,machine08,date161,16,0
Sample_23,item59,machine10,date161,21,0
Sample_23,item59,machine21,date161,18,0
Sample_23,item59,machine28,date161,13,0
Sample_24,item15,machine04,date160,181,0
Sample_24,item15,machine05,date160,51,0
Sample_24,item15,machine07,date160,181,0
Sample_24,item15,machine08,date160,295,0
Sample_24,item15,machine09,date160,179,0
Sample_24,item15,machine10,date160,261,0
Sample_24,item15,machine12,date160,238,0
Sample_24,item15,machine14,date160,25,0
Sample_24,item15,machine20,date160,116,0
Sample_24,item15,machine21,date160,285,0
Sample_24,item15,machine23,date160,30,0
Sample_24,item15,machine28,date160,283,0
Sample_24,item15,machine29,date160,150,0
Sample_24,item15,machine30,date160,14,0
Sample_24,item15,machine31,date160,9,0
Sample_24,item15,machine33,date160,70,0
Sample_24,item15,machine34,date160,3,0
Sample_24,item15,machine35,date160,180,0
Sample_24,item10,machine07,date161,168,0
Sample_24,item10,machine08,date161,64,0
Sample_24,item10,machine09,date161,122,0
Sample_24,item10,machine21,date161,144,0
Sample_24,item10,machine22,date161,78,0
Sample_24,item10,machine23,date161,7,0
Sample_24,item10,machine28,date161,105,0
Sample_24,item10,machine30,date161,135,0
Sample_24,item10,machine31,date161,61,0
Sample_24,item10,machine34,date161,140,0
Sample_24,item10,machine35,date161,32,0
Sample_24,item33,machine09,date161,2,0
Sample_24,item33,machine29,date161,3,0
Sample_24,item34,machine09,date161,33,0
Sample_24,item34,machine23,date161,6,0
Sample_24,item34,machine29,date161,37,0
Sample_24,item34,machine32,date161,14,0
Sample_24,item59,machine08,date161,5,0
Sample_24,item59,machine10,date161,18,0
Sample_24,item59,machine21,date161,15,0
Sample_24,item59,machine28,date161,15,0
Sample_25,item10,machine07,date161,113,15124900000000
Sample_25,item10,machine08,date161,45,15124900000000
Sample_25,item10,machine09,date161,125,15124900000000
Sample_25,item10,machine21,date161,136,15124900000000
Sample_25,item10,machine22,date161,151,15124900000000
Sample_25,item10,machine23,date161,19,15124900000000
Sample_25,item10,machine28,date161,123,15124900000000
Sample_25,item10,machine30,date161,72,15124900000000
Sample_25,item10,machine31,date161,154,15124900000000
Sample_25,item10,machine34,date161,35,15124900000000
Sample_25,item10,machine35,date161,72,15124900000000
Sample_25,item33,machine09,date161,32,15124900000000
Sample_25,item33,machine29,date161,28,15124900000000
Sample_25,item34,machine09,date161,34,15124900000000
Sample_25,item34,machine23,date161,33,15124900000000
Sample_25,item34,machine29,date161,5,15124900000000
Sample_25,item34,machine32,date161,38,15124900000000
Sample_25,item59,machine08,date161,19,15124900000000
Sample_25,item59,machine10,date161,4,15124900000000
Sample_25,item59,machine21,date161,8,15124900000000
Sample_25,item18,machine04,date162,4,15124900000000
Sample_25,item18,machine07,date162,4,15124900000000
Sample_25,item18,machine09,date162,6,15124900000000
Sample_25,item18,machine10,date162,10,15124900000000
Sample_25,item18,machine14,date162,17,15124900000000
Sample_25,item18,machine21,date162,8,15124900000000
Sample_25,item18,machine23,date162,10,15124900000000
Sample_25,item18,machine28,date162,19,15124900000000
Sample_25,item18,machine30,date162,31,15124900000000
Sample_25,item18,machine34,date162,11,15124900000000
Sample_25,item18,machine35,date162,5,15124900000000
Sample_26,item33,machine09,date161,21,45816260000000
Sample_26,item33,machine29,date161,41,45816260000000
Sample_26,item34,machine09,date161,2,45816260000000
Sample_26,item34,machine23,date161,2,45816260000000
Sample_26,item34,machine29,date161,37,45816260000000
Sample_26,item34,machine32,date161,11,45816260000000
Sample_26,item59,machine08,date161,19,45816260000000
Sample_26,item59,machine10,date161,9,45816260000000
Sample_26,item59,machine21,date161,9,45816260000000
Sample_26,item59,machine28,date161,10,45816260000000
Sample_26,item17,machine04,date162,11,45816260000000
Sample_26,item17,machine07,date162,9,45816260000000
Sample_26,item17,machine08,date162,11,45816260000000
Sample_26,item17,machine09,date162,7,45816260000000
Sample_26,item17,machine10,date162,15,45816260000000
Sample_26,item17,machine14,date162,4,45816260000000
Sample_26,item17,machine18,date162,14,45816260000000
Sample_26,item17,machine21,date162,13,45816260000000
Sample_26,item17,machine22,date162,3,45816260000000
Sample_26,item17,machine23,date162,5,45816260000000
Sample_26,item17,machine28,date162,10,45816260000000
Sample_26,item17,machine29,date162,6,45816260000000
Sample_26,item17,machine33,date162,26,45816260000000
Sample_26,item17,machine35,date162,4,45816260000000
Sample_26,item18,machine04,date162,3,45816260000000
Sample_26,item18,machine07,date162,35,45816260000000
Sample_26,item18,machine08,date162,3,45816260000000
Sample_26,item18,machine09,date162,16,45816260000000
Sample_26,item18,machine10,date162,4,45816260000000
Sample_26,item18,machine14,date162,38,45816260000000
Sample_26,item18,machine21,date162,1,45816260000000
Sample_26,item18,machine22,date162,7,45816260000000
Sample_26,item18,machine23,date162,21,45816260000000
Sample_26,item18,machine28,date162,11,45816260000000
Sample_26,item18,machine29,date162,11,45816260000000
Sample_26,item18,machine30,date162,2,45816260000000
Sample_26,item18,machine34,date162,9,45816260000000
Sample_26,item18,machine35,date162,2,45816260000000
Sample_27,item33,machine09,date161,13,52015580000000
Sample_27,item33,machine29,date161,9,52015580000000
Sample_27,item34,machine09,date161,10,52015580000000
Sample_27,item34,machine23,date161,19,52015580000000
Sample_27,item34,machine29,date161,3,52015580000000
Sample_27,item34,machine32,date161,22,52015580000000
Sample_27,item17,machine04,date162,7,52015580000000
Sample_27,item17,machine07,date162,3,52015580000000
Sample_27,item17,machine08,date162,7,52015580000000
Sample_27,item17,machine09,date162,19,52015580000000
Sample_27,item17,machine10,date162,24,52015580000000
Sample_27,item17,machine14,date162,14,52015580000000
Sample_27,item17,machine18,date162,7,52015580000000
Sample_27,item17,machine21,date162,14,52015580000000
Sample_27,item17,machine22,date162,4,52015580000000
Sample_27,item17,machine23,date162,15,52015580000000
Sample_27,item17,machine28,date162,27,52015580000000
Sample_27,item17,machine29,date162,2,52015580000000
Sample_27,item17,machine33,date162,7,52015580000000
Sample_27,item17,machine35,date162,1,52015580000000
Sample_27,item18,machine04,date162,3,52015580000000
Sample_27,item18,machine07,date162,19,52015580000000
Sample_27,item18,machine08,date162,1,52015580000000
Sample_27,item18,machine09,date162,2,52015580000000
Sample_27,item18,machine10,date162,19,52015580000000
Sample_27,item18,machine14,date162,3,52015580000000
Sample_27,item18,machine21,date162,3,52015580000000
Sample_27,item18,machine22,date162,11,52015580000000
Sample_27,item18,machine23,date162,31,52015580000000
Sample_27,item18,machine28,date162,9,52015580000000
Sample_27,item18,machine29,date162,37,52015580000000
Sample_27,item18,machine30,date162,24,52015580000000
Sample_27,item18,machine34,date162,7,52015580000000
Sample_27,item18,machine35,date162,11,52015580000000
Sample_27,item09,machine08,date165,123,52015580000000
Sample_27,item09,machine10,date165,101,52015580000000
Sample_27,item09,machine14,date165,122,52015580000000
Sample_27,item09,machine21,date165,132,52015580000000
Sample_27,item09,machine22,date165,110,52015580000000
Sample_27,item09,machine28,date165,94,52015580000000
Sample_27,item09,machine30,date165,54,52015580000000
Sample_27,item09,machine31,date165,124,52015580000000
Sample_27,item09,machine35,date165,13,52015580000000
Sample_28,item33,machine09,date161,19,50393340000000
Sample_28,item33,machine29,date161,5,50393340000000
Sample_28,item17,machine04,date162,10,50393340000000
Sample_28,item17,machine07,date162,16,50393340000000
Sample_28,item17,machine08,date162,3,50393340000000
Sample_28,item17,machine09,date162,5,50393340000000
Sample_28,item17,machine10,date162,1,50393340000000
Sample_28,item17,machine14,date162,18,50393340000000
Sample_28,item17,machine18,date162,7,50393340000000
Sample_28,item17,machine21,date162,3,50393340000000
Sample_28,item17,machine22,date162,29,50393340000000
Sample_28,item17,machine23,date162,3,50393340000000
Sample_28,item17,machine28,date162,1,50393340000000
Sample_28,item17,machine29,date162,15,50393340000000
Sample_28,item17,machine33,date162,25,50393340000000
Sample_28,item17,machine35,date162,12,50393340000000
Sample_28,item18,machine04,date162,2,50393340000000
Sample_28,item18,machine07,date162,17,50393340000000
Sample_28,item18,machine08,date162,11,50393340000000
Sample_28,item18,machine09,date162,18,50393340000000
Sample_28,item18,machine10,date162,10,50393340000000
Sample_28,item18,machine14,date162,9,50393340000000
Sample_28,item18,machine21,date162,5,50393340000000
Sample_28,item18,machine22,date162,14,50393340000000
Sample_28,item18,machine23,date162,20,50393340000000
Sample_28,item18,machine28,date162,16,50393340000000
Sample_28,item18,machine29,date162,3,50393340000000
Sample_28,item18,machine30,date162,8,50393340000000
Sample_28,item18,machine34,date162,3,50393340000000
Sample_28,item18,machine35,date162,39,50393340000000
Sample_28,item09,machine08,date165,60,50393340000000
Sample_28,item09,machine10,date165,101,50393340000000
Sample_28,item09,machine14,date165,27,50393340000000
Sample_28,item09,machine21,date165,26,50393340000000
Sample_28,item09,machine22,date165,11,50393340000000
Sample_28,item09,machine28,date165,31,50393340000000
Sample_28,item09,machine30,date165,143,50393340000000
Sample_28,item09,machine31,date165,10,50393340000000
Sample_28,item09,machine35,date165,30,50393340000000
Sample_28,item24,machine04,date166,1,50393340000000
Sample_28,item24,machine05,date166,29,50393340000000
Sample_28,item24,machine07,date166,16,50393340000000
