sample_id,item_id,machine_id,time_id,quantity
Sample_30,item3330,machine21,date300,1
Sample_30,item1402,machine08,date329,10
Sample_30,item1402,machine14,date329,10
Sample_31,item5301,machine28,date026,1
Sample_31,item3597,machine10,date176,1
Sample_31,item5779,machine08,date187,4
Sample_31,item5779,machine09,date187,4
Sample_31,item5779,machine10,date187,6
Sample_31,item5779,machine21,date187,1
Sample_31,item5779,machine22,date187,6
Sample_31,item5779,machine23,date187,7
Sample_31,item5779,machine29,date187,3
Sample_31,item5779,machine30,date187,7
Sample_31,item6500,machine08,date224,1
Sample_31,item6500,machine09,date224,2
Sample_31,item753,machine10,date232,2
Sample_31,item753,machine28,date232,2
Sample_31,item753,machine29,date232,5
Sample_31,item5609,machine08,date238,6
Sample_31,item2335,machine20,date319,17
Sample_31,item2335,machine32,date319,39
Sample_31,item521,machine23,date356,1
Sample_31,item521,machine34,date356,1
Sample_32,item5399,machine01,date001,19
Sample_32,item5399,machine06,date001,16
Sample_32,item5399,machine16,date001,14
Sample_32,item5399,machine17,date001,20
Sample_32,item5399,machine19,date001,18
Sample_32,item15,machine04,date067,1
Sample_32,item15,machine21,date067,5
Sample_32,item15,machine31,date067,5
Sample_32,item6504,machine18,date096,4
Sample_32,item6504,machine32,date096,4
Sample_32,item2321,machine20,date126,3
Sample_32,item2321,machine21,date126,5
Sample_32,item2321,machine23,date126,4
Sample_32,item2321,machine28,date126,2
Sample_32,item2321,machine32,date126,2
Sample_32,item2321,machine33,date126,1
Sample_32,item4220,machine23,date134,1
Sample_32,item1653,machine08,date207,2
Sample_32,item4430,machine04,date266,3
Sample_32,item4430,machine21,date266,7
Sample_32,item1748,machine29,date360,5
Sample_33,item2929,machine06,date012,4
Sample_33,item4656,machine05,date030,58
Sample_33,item4656,machine19,date030,46
Sample_33,item4656,machine20,date030,13
Sample_33,item1756,machine20,date080,2
Sample_33,item1756,machine32,date080,1
Sample_33,item2076,machine03,date173,5
Sample_33,item2076,machine06,date173,8
Sample_33,item2076,machine16,date173,1
Sample_33,item2076,machine19,date173,4
Sample_33,item655,machine32,date179,31
Sample_33,item655,machine33,date179,3
Sample_33,item6545,machine07,date204,3
Sample_33,item6545,machine14,date204,2
Sample_33,item6545,machine21,date204,8
Sample_33,item6545,machine28,date204,4
Sample_33,item6545,machine29,date204,1
Sample_33,item6545,machine31,date204,2
Sample_33,item6545,machine33,date204,2
Sample_33,item6545,machine35,date204,3
Sample_33,item3220,machine20,date274,20
Sample_34,item5123,machine08,date036,4
Sample_34,item5123,machine10,date036,1
Sample_34,item5123,machine21,date036,1
Sample_34,item5123,machine32,date036,2
Sample_34,item5123,machine33,date036,2
Sample_34,item2666,machine20,date046,10
Sample_34,item6113,machine30,date081,2
Sample_34,item5548,machine32,date183,4
Sample_34,item1627,machine08,date211,8
Sample_34,item2048,machine09,date252,1
Sample_34,item2048,machine23,date252,1
Sample_34,item5385,machine20,date331,19
Sample_34,item722,machine08,date364,2
Sample_34,item722,machine09,date364,2
Sample_34,item722,machine21,date364,2
Sample_34,item722,machine23,date364,2
Sample_34,item722,machine28,date364,3
Sample_34,item722,machine30,date364,3
Sample_35,item938,machine08,date004,4
Sample_35,item938,machine21,date004,3
Sample_35,item938,machine23,date004,1
Sample_35,item938,machine30,date004,3
Sample_35,item2884,machine04,date019,9
Sample_35,item2884,machine05,date019,1
Sample_35,item2884,machine20,date019,5
Sample_35,item2884,machine28,date019,10
Sample_35,item1759,machine03,date094,7
Sample_35,item1759,machine20,date094,16
Sample_35,item4823,machine08,date103,1
Sample_35,item4823,machine10,date103,1
Sample_35,item4823,machine14,date103,1
Sample_35,item4823,machine23,date103,1
Sample_35,item4823,machine28,date103,1
Sample_35,item4823,machine29,date103,1
Sample_35,item590,machine07,date118,3
Sample_35,item590,machine08,date118,4
Sample_35,item590,machine14,date118,3
Sample_35,item590,machine31,date118,3
Sample_35,item2778,machine10,date163,1
Sample_35,item2778,machine28,date163,1
Sample_35,item6107,machine08,date234,5
Sample_35,item6107,machine09,date234,2
Sample_35,item6107,machine23,date234,7
Sample_35,item4945,machine09,date281,4
Sample_35,item4945,machine10,date281,7
Sample_35,item4945,machine28,date281,3
Sample_36,item6513,machine05,date074,1
Sample_36,item6513,machine19,date074,1
Sample_36,item6513,machine20,date074,2
Sample_36,item6509,machine02,date080,29
Sample_36,item6509,machine06,date080,1
Sample_36,item6509,machine08,date080,4
Sample_36,item6509,machine16,date080,6
Sample_36,item6509,machine17,date080,19
Sample_36,item6509,machine19,date080,51
Sample_36,item1393,machine01,date173,2
Sample_36,item1393,machine04,date173,1
Sample_36,item1393,machine17,date173,1
Sample_36,item1393,machine28,date173,2
Sample_36,item1393,machine33,date173,1
Sample_36,item4470,machine32,date184,2
Sample_37,item1830,machine23,date041,4
Sample_37,item1830,machine28,date041,1
Sample_37,item1458,machine21,date058,1
Sample_37,item1984,machine03,date131,1
Sample_37,item1984,machine06,date131,1
Sample_37,item1984,machine20,date131,1
Sample_37,item1984,machine32,date131,1
Sample_37,item4610,machine08,date163,1
Sample_37,item4610,machine21,date163,1
Sample_37,item4610,machine35,date163,1
Sample_37,item4675,machine04,date209,3
Sample_37,item4675,machine05,date209,16
Sample_37,item4751,machine09,date248,2
Sample_37,item4751,machine31,date248,2
Sample_37,item5576,machine08,date322,1
Sample_37,item5576,machine09,date322,1
Sample_37,item5576,machine10,date322,1
Sample_37,item408,machine05,date347,1
Sample_37,item408,machine21,date347,1
Sample_38,item1519,machine04,date043,35
Sample_38,item1519,machine05,date043,16
Sample_38,item1519,machine10,date043,48
Sample_38,item1519,machine29,date043,66
Sample_38,item1595,machine10,date078,9
Sample_38,item1595,machine23,date078,11
Sample_38,item1757,machine05,date080,7
Sample_38,item1757,machine20,date080,3
Sample_38,item5479,machine06,date124,4
Sample_38,item5479,machine19,date124,8
Sample_38,item5479,machine32,date124,15
Sample_38,item1162,machine01,date137,10
Sample_38,item1162,machine07,date137,6
Sample_38,item1162,machine09,date137,9
Sample_38,item1162,machine14,date137,12
Sample_38,item1162,machine21,date137,3
Sample_38,item1162,machine22,date137,8
Sample_38,item1162,machine23,date137,12
Sample_38,item1162,machine25,date137,11
Sample_38,item1162,machine28,date137,5
Sample_38,item1162,machine35,date137,8
Sample_38,item1427,machine28,date203,4
Sample_38,item4885,machine28,date220,3
Sample_39,item4114,machine30,date208,12
Sample_39,item4514,machine01,date256,2
Sample_39,item4514,machine03,date256,2
Sample_39,item4514,machine05,date256,2
Sample_39,item4514,machine06,date256,1
Sample_39,item4514,machine16,date256,2
Sample_39,item4514,machine19,date256,2
Sample_39,item4166,machine03,date257,3
Sample_39,item4166,machine06,date257,3
Sample_39,item4166,machine17,date257,1
Sample_39,item4166,machine19,date257,3
Sample_39,item4335,machine03,date260,2
Sample_39,item4335,machine06,date260,3
Sample_39,item4335,machine19,date260,2
Sample_39,item5904,machine05,date310,13
Sample_40,item1251,machine09,date023,2
Sample_40,item1251,machine10,date023,2
Sample_40,item1251,machine14,date023,1
Sample_40,item1251,machine23,date023,1
Sample_40,item533,machine05,date077,1
Sample_40,item837,machine08,date088,8
Sample_40,item837,machine33,date088,6
Sample_40,item5344,machine02,date126,100
Sample_40,item5344,machine03,date126,78
Sample_40,item5344,machine06,date126,1
Sample_40,item5344,machine16,date126,75
Sample_40,item5344,machine17,date126,126
Sample_40,item5344,machine19,date126,96
Sample_40,item4471,machine22,date140,2
Sample_40,item4471,machine23,date140,1
Sample_40,item5911,machine21,date309,1
Sample_40,item5911,machine22,date309,4
Sample_41,item970,machine10,date066,3
Sample_41,item970,machine22,date066,1
Sample_41,item126,machine21,date141,1
Sample_41,item3640,machine19,date236,87
Sample_41,item5647,machine31,date236,3
Sample_41,item1638,machine09,date262,3
Sample_41,item4232,machine30,date272,1
Sample_41,item2918,machine28,date276,1
Sample_41,item1540,machine01,date311,14
Sample_41,item1540,machine05,date311,21
Sample_41,item1540,machine06,date311,22
Sample_41,item1540,machine16,date311,23
Sample_41,item1540,machine19,date311,19
Sample_41,item1540,machine20,date311,25
Sample_41,item1540,machine32,date311,24
Sample_41,item1540,machine33,date311,14
Sample_41,item2519,machine21,date348,4
Sample_41,item3349,machine08,date364,10
Sample_41,item3349,machine09,date364,3
Sample_41,item3349,machine21,date364,8
Sample_42,item5847,machine04,date029,5
Sample_42,item5847,machine08,date029,10
Sample_42,item5847,machine21,date029,4
Sample_42,item2203,machine05,date059,3
Sample_42,item3973,machine29,date067,1
Sample_42,item3232,machine21,date117,1
Sample_42,item5441,machine09,date142,1
Sample_42,item5441,machine10,date142,1
Sample_42,item5465,machine04,date247,2
Sample_42,item5465,machine21,date247,4
Sample_42,item2351,machine08,date316,2
Sample_42,item2351,machine33,date316,1
Sample_42,item2027,machine29,date329,1
Sample_42,item5562,machine05,date347,1
Sample_42,item5562,machine33,date347,1
Sample_42,item1999,machine08,date354,4
Sample_42,item1999,machine09,date354,5
Sample_42,item1999,machine14,date354,3
Sample_42,item1999,machine21,date354,1
Sample_42,item1999,machine28,date354,1
Sample_42,item1999,machine29,date354,5
Sample_42,item1999,machine33,date354,3
Sample_43,item836,machine23,date033,12
Sample_43,item448,machine09,date042,7
Sample_43,item448,machine23,date042,7
Sample_43,item3764,machine21,date045,1
Sample_43,item3764,machine22,date045,2
Sample_43,item3764,machine23,date045,2
Sample_43,item4788,machine04,date053,25
Sample_43,item4788,machine08,date053,44
Sample_43,item4788,machine10,date053,35
Sample_43,item4788,machine21,date053,5
Sample_43,item4788,machine28,date053,21
Sample_43,item4307,machine10,date082,9
Sample_43,item3077,machine30,date175,1
Sample_43,item18,machine09,date294,8
Sample_44,item2260,machine21,date025,3
Sample_44,item2260,machine23,date025,13
Sample_44,item1216,machine04,date055,1
Sample_44,item1216,machine05,date055,1
Sample_44,item1216,machine08,date055,1
Sample_44,item1216,machine31,date055,1
Sample_44,item1216,machine32,date055,1
Sample_44,item1860,machine05,date091,9
Sample_44,item1860,machine32,date091,4
Sample_44,item5937,machine08,date107,2
Sample_44,item5937,machine09,date107,1
Sample_44,item5937,machine23,date107,1
Sample_44,item5937,machine30,date107,1
Sample_44,item5937,machine31,date107,1
Sample_44,item3162,machine28,date205,1
Sample_44,item5982,machine01,date253,1
Sample_44,item5982,machine21,date253,3
Sample_44,item4298,machine08,date311,4
Sample_44,item4298,machine09,date311,7
Sample_44,item4298,machine21,date311,5
Sample_44,item4298,machine30,date311,1
Sample_44,item4298,machine32,date311,7
Sample_44,item4298,machine33,date311,4
Sample_44,item916,machine08,date327,2
Sample_44,item916,machine21,date327,2
Sample_44,item2680,machine14,date362,1
Sample_45,item2012,machine09,date061,4
Sample_45,item2012,machine23,date061,3
Sample_45,item470,machine08,date111,1
Sample_45,item470,machine10,date111,2
Sample_45,item470,machine21,date111,2
Sample_45,item470,machine22,date111,3
Sample_45,item470,machine28,date111,2
Sample_45,item665,machine22,date164,1
Sample_45,item665,machine28,date164,1
Sample_45,item665,machine30,date164,1
Sample_45,item5868,machine32,date187,1
Sample_45,item5868,machine33,date187,1
Sample_45,item1371,machine31,date195,2
Sample_45,item2084,machine05,date199,4
Sample_45,item1053,machine04,date246,1
Sample_45,item1053,machine21,date246,1
Sample_45,item02,machine08,date285,3
Sample_45,item5032,machine32,date312,7
Sample_45,item5032,machine33,date312,1
Sample_46,item5250,machine06,date030,1
Sample_46,item803,machine08,date053,1
Sample_46,item803,machine09,date053,3
Sample_46,item803,machine29,date053,1
Sample_46,item2897,machine09,date110,14
Sample_46,item2897,machine20,date110,4
Sample_46,item485,machine08,date113,2
Sample_46,item4557,machine10,date175,3
Sample_46,item609,machine11,date209,2
Sample_46,item609,machine14,date209,1
Sample_46,item609,machine15,date209,1
Sample_46,item609,machine29,date209,2
Sample_46,item1388,machine23,date243,1
Sample_47,item1051,machine14,date065,1
Sample_47,item6456,machine02,date068,3
Sample_47,item4283,machine04,date112,16
Sample_47,item5421,machine32,date120,1
Sample_47,item6267,machine09,date127,5
Sample_47,item6267,machine23,date127,6
Sample_47,item6267,machine31,date127,2
Sample_47,item6267,machine35,date127,2
Sample_47,item2621,machine01,date260,2
Sample_47,item1737,machine20,date324,1
Sample_47,item652,machine04,date334,16
Sample_47,item652,machine05,date334,32
Sample_47,item652,machine06,date334,38
Sample_47,item652,machine19,date334,8
Sample_47,item652,machine32,date334,35
Sample_47,item2029,machine23,date363,4
Sample_48,item5234,machine09,date009,1
Sample_48,item5234,machine14,date009,2
Sample_48,item5234,machine23,date009,1
Sample_48,item5234,machine28,date009,1
Sample_48,item6450,machine03,date023,30
Sample_48,item6450,machine04,date023,9
Sample_48,item6450,machine05,date023,12
Sample_48,item6450,machine06,date023,32
Sample_48,item6450,machine07,date023,38
Sample_48,item6450,machine08,date023,34
Sample_48,item6450,machine09,date023,2
Sample_48,item6450,machine10,date023,40
Sample_48,item6450,machine14,date023,1
Sample_48,item6450,machine16,date023,36
Sample_48,item6450,machine17,date023,42
Sample_48,item6450,machine20,date023,6
Sample_48,item6450,machine21,date023,23
Sample_48,item6450,machine23,date023,4
Sample_48,item6450,machine31,date023,41
Sample_48,item6450,machine32,date023,28
Sample_48,item6450,machine33,date023,25
Sample_48,item6450,machine34,date023,5
Sample_48,item6450,machine35,date023,17
Sample_48,item2472,machine10,date119,5
Sample_48,item2799,machine08,date133,4
Sample_48,item2799,machine21,date133,4
Sample_48,item2799,machine28,date133,4
Sample_48,item1612,machine04,date198,4
Sample_48,item1612,machine08,date198,8
Sample_48,item1612,machine09,date198,7
Sample_48,item1612,machine22,date198,1
Sample_48,item1612,machine23,date198,1
Sample_48,item1612,machine28,date198,8
Sample_48,item1612,machine29,date198,3
Sample_48,item1612,machine30,date198,8
Sample_48,item1612,machine31,date198,1
Sample_48,item1612,machine35,date198,3
Sample_48,item3599,machine05,date292,230
Sample_49,item2953,machine21,date154,10
Sample_49,item4095,machine21,date169,2
Sample_49,item4095,machine22,date169,1
Sample_49,item4082,machine30,date174,1
Sample_49,item5473,machine23,date314,1
Sample_49,item1271,machine08,date320,1
Sample_49,item1271,machine10,date320,1
Sample_49,item1271,machine21,date320,3
Sample_49,item1271,machine23,date320,3
Sample_49,item1271,machine28,date320,2
Sample_49,item1271,machine29,date320,2
Sample_49,item1271,machine30,date320,1
Sample_49,item1271,machine34,date320,1
Sample_49,item729,machine01,date326,11
Sample_49,item729,machine05,date326,10
Sample_49,item729,machine10,date326,15
Sample_49,item729,machine14,date326,10
Sample_49,item729,machine18,date326,9
Sample_49,item729,machine19,date326,1
Sample_49,item729,machine20,date326,6
Sample_49,item729,machine32,date326,6
Sample_49,item729,machine33,date326,6
Sample_49,item4733,machine07,date341,1
Sample_50,item4913,machine28,date028,2
Sample_50,item2326,machine32,date050,26
Sample_50,item3632,machine22,date145,1
Sample_50,item916,machine08,date151,1
Sample_50,item4956,machine09,date191,2
Sample_50,item4956,machine21,date191,2
Sample_50,item4956,machine32,date191,2
Sample_50,item3568,machine21,date259,1
Sample_50,item6190,machine07,date316,1
Sample_50,item790,machine08,date334,1
Sample_50,item790,machine14,date334,1
Sample_51,item4335,machine03,date040,29
Sample_51,item4335,machine06,date040,27
Sample_51,item3546,machine08,date050,1
Sample_51,item3058,machine08,date119,2
Sample_51,item3058,machine21,date119,5
Sample_51,item3058,machine32,date119,2
Sample_51,item3058,machine33,date119,4
Sample_51,item2330,machine32,date123,1
Sample_51,item4155,machine05,date246,1
Sample_51,item4043,machine05,date254,2
Sample_51,item4043,machine20,date254,3
Sample_51,item4043,machine32,date254,4
Sample_51,item3266,machine08,date257,1
Sample_51,item3266,machine21,date257,1
Sample_51,item3266,machine23,date257,1
