item_id,machine_id,capacity
item1595,machine23,7.88
item1162,machine14,4.73
item1519,machine04,29.77
item1427,machine28,2.0
item4518,machine08,3.17
item1162,machine22,4.94
item1757,machine20,26.0
item6308,machine23,2.0
item4885,machine28,1.59
item2887,machine23,3.0
item1519,machine29,20.23
item1162,machine25,3.87
item1595,machine10,3.44
item1162,machine35,4.5
item1757,machine05,26.0
item1162,machine07,6.22
item1162,machine23,5.44
item1162,machine28,4.33
item1162,machine09,3.35
item5479,machine19,19.84
item4335,machine06,21.21
item4166,machine03,19.0
item5904,machine05,13.87
item4514,machine19,32.93
item4166,machine17,35.0
item4514,machine01,12.82
item4019,machine08,2.72
item3690,machine31,4.67
item4335,machine03,7.0
item4019,machine29,3.0
item4573,machine09,1.8
item222,machine25,4.17
item4114,machine30,6.3
item3392,machine08,1.0
item4166,machine19,25.95
item4514,machine16,10.0
item4514,machine05,29.88
item4514,machine06,27.64
item4514,machine03,32.45
item4335,machine19,28.0
item4166,machine06,24.06
item1251,machine09,6.67
item837,machine33,5.2
item368,machine29,0.96
item5344,machine03,80.0
item368,machine22,0.8
item2430,machine21,1.0
item1436,machine33,3.7
item368,machine08,1.36
item1251,machine14,6.08
item368,machine25,0.7
item837,machine08,9.0
item533,machine33,7.2
item1251,machine23,8.0
item5344,machine17,86.88
item368,machine31,1.05
item1436,machine10,1.17
item4471,machine23,2.0
item1436,machine34,3.71
item368,machine21,1.0
item368,machine23,1.07
item1436,machine04,0.9
item1436,machine30,4.32
item368,machine09,1.67
item5344,machine19,77.57
item4004,machine30,5.03
item1251,machine10,8.86
item1436,machine07,3.77
item533,machine01,10.5
item5344,machine02,81.52
item5911,machine21,3.0
item5344,machine16,75.48
item4471,machine22,5.0
item1251,machine29,3.47
item533,machine03,10.0
item533,machine05,7.87
item1436,machine26,3.32
item1436,machine31,3.81
item533,machine32,8.32
item5911,machine22,2.64
item368,machine34,0.81
item368,machine10,1.02
item1436,machine15,2.5
item1251,machine28,3.0
item533,machine28,5.43
item5344,machine06,77.97
item3349,machine21,3.84
item970,machine10,5.0
item1540,machine20,22.83
item1540,machine05,25.25
item126,machine21,0.33
item1540,machine06,19.8
item1540,machine33,14.82
item1638,machine09,6.0
item3349,machine09,6.08
item1540,machine01,34.0
item1540,machine32,19.69
item970,machine22,3.42
item3640,machine19,87.5
item2519,machine21,4.33
item4232,machine30,4.6
item1540,machine19,5.0
item1540,machine16,24.0
item3349,machine08,4.83
item2918,machine28,1.61
item5647,machine31,10.0
item3232,machine08,4.67
item5441,machine09,1.0
item5847,machine08,10.0
item2027,machine29,5.83
item5562,machine05,10.0
item2203,machine05,28.0
item1999,machine09,5.67
item1999,machine08,4.87
item1999,machine33,5.25
item3973,machine29,2.94
item5562,machine32,6.87
item5562,machine33,7.77
item5465,machine04,13.04
item3232,machine21,3.42
item2351,machine33,6.0
item5847,machine21,18.0
item5847,machine04,9.75
item1999,machine29,5.06
item2027,machine23,13.83
item2351,machine08,4.43
item1999,machine28,6.17
item5441,machine10,3.05
item5465,machine21,10.95
item1999,machine14,4.94
item1999,machine21,5.17
item448,machine09,6.17
item4307,machine10,19.67
item3764,machine21,0.83
item4609,machine10,2.0
item2527,machine21,2.17
item3764,machine22,1.49
item18,machine09,4.27
item3764,machine23,2.5
item4788,machine08,12.77
item4788,machine04,12.97
item4788,machine21,17.67
item4788,machine10,11.13
item448,machine23,8.32
item3077,machine30,1.67
item836,machine23,12.42
item4788,machine28,13.35
item5937,machine22,3.07
item1216,machine08,10.0
item2680,machine21,4.82
item2260,machine21,4.33
item1480,machine28,0.84
item5937,machine28,2.34
item4298,machine30,4.78
item1216,machine14,9.59
item1860,machine05,16.0
item5937,machine30,0.53
item4298,machine08,4.94
item1216,machine21,10.63
item1216,machine09,8.47
item1216,machine05,7.3
item5982,machine01,2.0
item5982,machine21,6.33
item4298,machine33,5.45
item1216,machine04,11.36
item2680,machine10,4.82
item2260,machine23,4.08
item4298,machine09,5.98
item5937,machine23,2.5
item1216,machine32,10.82
item916,machine08,3.0
item5937,machine08,1.58
item1216,machine01,14.0
item1216,machine31,10.25
item916,machine21,1.67
item2680,machine14,5.05
item2680,machine09,4.82
item1216,machine35,11.0
item5982,machine23,5.47
item5937,machine31,0.67
item1860,machine32,11.17
item5937,machine29,2.29
item1480,machine10,2.33
item4298,machine21,4.48
item3162,machine28,2.09
item5937,machine09,2.96
item5937,machine21,2.71
item2680,machine30,4.82
item4298,machine32,5.37
item5032,machine32,8.31
item5868,machine33,6.53
item2012,machine09,8.0
item665,machine28,2.91
item470,machine08,3.49
item1053,machine04,10.83
item1053,machine21,10.0
item1371,machine31,5.0
item470,machine21,2.17
item665,machine22,4.68
item665,machine30,2.67
item5868,machine32,8.29
item02,machine08,3.0
item2012,machine23,7.0
item665,machine21,2.25
item2084,machine05,23.0
item5868,machine34,8.67
item1053,machine32,9.27
item5032,machine33,8.73
item470,machine22,1.5
item470,machine28,1.0
item470,machine10,2.83
item767,machine30,4.0
item5481,machine21,2.58
item1388,machine23,4.45
item5250,machine06,15.92
item2897,machine20,3.67
item803,machine29,8.32
item485,machine08,4.33
item609,machine15,7.62
item609,machine11,1.07
item803,machine08,3.5
item1388,machine04,10.1
item609,machine28,5.98
item4779,machine35,6.32
item803,machine09,7.03
item609,machine14,1.25
item1388,machine35,5.08
item4557,machine10,7.17
item4779,machine29,5.8
item4779,machine30,6.42
item5250,machine32,12.25
item609,machine29,7.67
item803,machine15,3.89
item4779,machine23,5.42
item3048,machine21,1.89
item5250,machine33,12.68
item2897,machine09,6.33
item1051,machine32,3.67
item108,machine08,1.83
item652,machine32,26.0
item652,machine04,25.0
item2029,machine23,9.5
item1051,machine07,4.32
item1051,machine23,18.17
item1051,machine14,9.64
item652,machine06,26.0
item652,machine19,23.0
item652,machine05,29.91
item6267,machine35,2.2
item6267,machine09,2.32
item1051,machine21,12.75
item1051,machine04,5.0
item6267,machine31,3.21
item4283,machine04,16.67
item1051,machine31,8.17
item6267,machine23,2.73
item1051,machine10,10.22
item2621,machine01,45.0
item1737,machine20,14.5
item6456,machine02,42.76
item6450,machine07,9.5
item3599,machine05,115.0
item5234,machine08,3.44
item1612,machine09,3.06
item1612,machine10,1.35
item2799,machine21,2.67
item6450,machine33,11.59
item6450,machine03,12.33
item6450,machine06,14.23
item1612,machine29,1.17
item6450,machine14,10.96
item6450,machine10,12.17
item1612,machine35,1.71
item6450,machine23,10.58
item6450,machine34,10.7
item5234,machine14,5.09
item1612,machine04,2.0
item6450,machine20,10.96
item1728,machine08,4.83
item6450,machine17,13.0
item6450,machine05,13.17
item2799,machine08,2.0
item6450,machine04,13.11
item1612,machine21,2.69
item5234,machine10,5.39
item1612,machine23,3.4
item5234,machine21,7.4
item6450,machine31,12.0
item6450,machine35,10.24
item1612,machine28,1.27
item1612,machine31,1.17
item2799,machine28,2.0
item1612,machine30,3.06
item5234,machine09,7.65
item6450,machine16,12.0
item5234,machine23,6.16
item2472,machine10,33.0
item2798,machine14,5.0
item2596,machine23,9.67
item6450,machine32,10.41
item5234,machine28,6.1
item1612,machine22,1.23
item1612,machine08,3.82
item6450,machine21,10.56
item6450,machine08,11.23
item2798,machine33,6.01
item5366,machine08,1.68
item6450,machine09,11.55
item2510,machine21,2.0
item729,machine20,10.46
item729,machine05,10.67
item1271,machine08,2.92
item729,machine18,17.45
item4082,machine08,4.22
item1271,machine28,4.0
item729,machine32,8.57
item4082,machine30,7.15
item729,machine14,3.89
item1271,machine23,9.0
item729,machine01,8.06
item4095,machine21,2.0
item1271,machine21,2.77
item1271,machine30,2.59
item1271,machine09,0.95
item1017,machine09,5.0
item1017,machine08,4.4
item1271,machine34,3.75
item2953,machine21,5.17
item1017,machine29,1.02
item1271,machine22,0.87
item4733,machine35,1.0
item4733,machine07,10.0
item5473,machine23,4.78
item5901,machine21,0.98
item729,machine33,6.27
item4095,machine22,1.85
item729,machine19,20.57
item729,machine10,3.11
item1271,machine10,1.0
item1271,machine29,4.0
item790,machine08,4.92
item3632,machine22,1.68
item4956,machine21,5.73
item790,machine09,5.67
item3068,machine21,1.82
item4956,machine33,7.59
item4956,machine23,5.0
item4956,machine07,5.0
item4956,machine32,12.5
item2326,machine20,32.5
item790,machine21,5.08
item790,machine14,5.0
item4913,machine28,16.5
item2326,machine32,20.36
item2951,machine21,2.59
item4913,machine01,18.5
item6190,machine07,7.67
item4956,machine08,5.84
item4956,machine09,6.83
item4043,machine20,27.0
item6223,machine23,15.33
item3058,machine21,5.0
item4966,machine09,3.58
item4043,machine32,10.0
item3058,machine33,6.15
item4043,machine05,13.0
item3058,machine08,4.67
item3058,machine32,6.57
item3266,machine08,4.32
item6223,machine22,3.68
item2330,machine32,22.5
item6223,machine34,6.35
item6223,machine10,13.33
item3266,machine21,4.32
item3266,machine23,4.32
item6223,machine28,7.23
item3546,machine08,5.67
item5474,machine19,20.69
item5474,machine06,23.38
item5764,machine23,4.56
item1417,machine09,7.6
item1417,machine14,9.36
item5764,machine21,5.58
item6476,machine23,10.77
item6476,machine07,10.87
item5764,machine22,4.78
item3769,machine21,0.67
item1220,machine29,5.22
item5474,machine17,30.0
item1220,machine23,3.73
item1220,machine28,2.55
item5764,machine08,4.14
item3769,machine28,2.0
item737,machine09,6.67
item6476,machine21,12.17
item5764,machine10,5.0
item3005,machine21,0.75
item1220,machine08,2.19
item5474,machine03,18.6
item6476,machine35,8.57
item6476,machine09,12.17
item5474,machine32,24.0
item2830,machine21,12.5
item737,machine14,7.0
item1220,machine21,2.1
item5764,machine28,4.12
item1417,machine34,10.28
item1417,machine08,9.35
item510,machine22,3.39
item6476,machine14,9.81
item1220,machine09,2.39
item6476,machine33,12.83
item1220,machine22,2.38
item5764,machine09,3.92
item737,machine28,4.32
item1417,machine20,9.3
item737,machine30,4.42
item1417,machine04,11.0
item6476,machine10,10.25
item1483,machine23,2.0
item1222,machine20,15.0
item1222,machine28,9.41
item5682,machine08,24.0
item5862,machine30,0.52
item1222,machine14,9.18
item1222,machine21,9.56
item1222,machine09,10.54
item5041,machine21,3.13
item1222,machine23,11.67
item1222,machine35,8.53
item3415,machine08,1.5
item1222,machine10,9.33
item1222,machine04,8.5
item5737,machine09,1.0
item151,machine17,11.0
item1222,machine05,9.0
item3810,machine08,5.0
item4328,machine22,5.72
item4328,machine08,4.33
item5737,machine08,2.58
item5041,machine09,2.38
item5041,machine23,4.57
item5862,machine35,1.67
item1222,machine07,10.33
item1222,machine08,8.81
item5682,machine04,67.18
item4328,machine28,4.33
item1222,machine22,8.12
item5862,machine21,2.15
item5041,machine08,4.05
item5658,machine08,6.17
item1656,machine19,23.0
item4653,machine28,4.12
item3212,machine33,3.25
item5658,machine14,8.5
item3755,machine09,11.0
item5658,machine09,5.57
item1730,machine08,4.28
item2523,machine20,24.0
item3755,machine32,9.0
item3430,machine21,1.8
item4195,machine31,3.0
item1297,machine21,8.5
item1297,machine34,7.42
item5523,machine32,6.01
item744,machine03,6.97
item1767,machine08,3.5
item1297,machine32,9.32
item5523,machine33,5.11
item1297,machine09,10.67
item744,machine16,6.0
item744,machine19,4.4
item2850,machine23,19.0
item744,machine02,10.0
item1297,machine23,9.62
item2053,machine23,3.0
item6076,machine29,1.17
item744,machine17,7.27
item6076,machine12,1.0
item1767,machine28,3.5
item5523,machine08,4.15
item6076,machine30,3.82
item6076,machine09,3.67
item744,machine05,7.92
item744,machine32,6.09
item3789,machine05,31.0
item744,machine06,6.5
item744,machine01,5.54
item744,machine20,6.89
item5523,machine04,10.1
item1297,machine05,12.0
item1297,machine31,7.32
item744,machine18,12.16
item1297,machine14,7.0
item744,machine14,8.65
item744,machine33,5.18
item177,machine28,3.12
item4390,machine10,5.5
item6012,machine14,5.61
item894,machine22,6.5
item1623,machine09,5.5
item5185,machine30,1.99
item1901,machine23,6.5
item5742,machine14,3.67
item4390,machine21,4.32
item5185,machine21,1.48
item177,machine30,2.92
item5314,machine20,16.0
item5742,machine21,0.7
item6012,machine09,2.03
item5314,machine18,27.0
item5185,machine09,2.17
item6012,machine35,6.15
item4390,machine04,4.67
item177,machine29,2.01
item177,machine15,3.28
item5185,machine35,2.34
item894,machine14,5.08
item5172,machine16,76.0
item894,machine08,4.41
item177,machine22,2.51
item5185,machine28,1.67
item4390,machine28,4.75
item177,machine31,4.22
item1623,machine08,1.52
item5314,machine32,3.69
item5185,machine14,1.57
item177,machine04,3.67
item5172,machine02,68.0
item894,machine28,4.6
item177,machine24,0.83
item5172,machine19,50.73
item894,machine10,4.46
item177,machine14,1.0
item894,machine34,4.52
item894,machine30,8.0
item5185,machine08,2.74
item177,machine27,1.75
item5314,machine06,21.22
item4390,machine09,5.05
item894,machine23,14.89
item894,machine09,5.38
item5172,machine06,60.0
item894,machine07,3.8
item4390,machine23,7.8
item5172,machine03,89.81
item894,machine31,4.37
item6012,machine21,3.3
item5185,machine23,1.0
item5185,machine34,1.67
item6012,machine32,6.54
item894,machine21,5.14
item4390,machine29,5.85
item4390,machine14,4.58
item177,machine09,0.67
item5314,machine05,3.67
item6012,machine08,2.83
item4390,machine08,5.0
item6012,machine33,4.27
item4390,machine30,7.8
item4390,machine22,7.62
item894,machine29,4.59
item1495,machine20,27.0
item406,machine33,12.21
item918,machine35,6.37
item1553,machine14,8.5
item3968,machine08,4.36
item1601,machine14,1.44
item1601,machine10,1.88
item5820,machine28,8.3
item918,machine04,9.0
item1553,machine28,5.5
item918,machine21,7.0
item1495,machine19,25.0
item918,machine14,7.15
item1601,machine21,2.12
item963,machine16,85.0
item1553,machine22,5.88
item1601,machine29,1.65
item1553,machine21,5.09
item5525,machine22,1.0
item3968,machine21,3.33
item963,machine06,60.0
item1495,machine05,18.17
item3282,machine32,20.55
item406,machine32,12.59
item1553,machine33,5.5
item4024,machine06,33.75
item1474,machine30,7.2
item1474,machine22,7.8
item1682,machine32,5.83
item5526,machine21,1.51
item4024,machine19,30.61
item4024,machine02,9.0
item6350,machine35,2.62
item2921,machine28,20.0
item1474,machine08,4.23
item61,machine28,1.0
item6350,machine22,0.64
item4024,machine01,27.65
item2724,machine21,2.5
item4722,machine28,4.34
item5526,machine14,1.55
item6253,machine21,0.67
item4024,machine03,36.95
item4722,machine22,6.16
item4024,machine17,45.0
item5526,machine34,2.0
item4722,machine21,4.67
item1682,machine33,6.5
item6350,machine14,4.67
item4024,machine16,37.5
item6451,machine08,6.47
item6451,machine34,6.09
item3457,machine04,5.0
item6544,machine35,2.62
item6451,machine19,1.0
item6544,machine31,4.35
item2119,machine09,5.31
item3457,machine23,3.68
item3457,machine10,3.04
item6451,machine09,6.56
item6451,machine07,6.03
item203,machine04,6.17
item5235,machine23,0.92
item6544,machine21,4.35
item322,machine35,1.72
item6544,machine30,2.57
item3457,machine09,4.83
item203,machine30,6.9
item5958,machine32,9.47
item6451,machine28,8.0
item6451,machine23,7.9
item6451,machine21,7.08
item2119,machine08,5.43
item6451,machine14,5.76
item6451,machine31,7.32
item6547,machine24,0.67
item6544,machine09,3.26
item5235,machine14,4.89
item6547,machine29,0.52
item5235,machine08,1.38
item203,machine34,7.21
item203,machine10,6.77
item322,machine34,1.6
item203,machine07,6.67
item6451,machine30,5.92
item5235,machine21,3.39
item3457,machine08,3.67
item5235,machine09,4.7
item6544,machine07,2.7
item6451,machine10,6.67
item3457,machine21,2.55
item3457,machine28,3.1
item6451,machine04,6.04
item2706,machine08,4.83
item6451,machine33,7.0
item5235,machine10,3.56
item5958,machine33,13.47
item6451,machine35,6.49
item322,machine30,1.9
item5958,machine21,11.5
item6544,machine22,3.16
item322,machine07,2.0
item6547,machine34,3.02
item5235,machine07,3.0
item6557,machine23,2.92
item1983,machine29,3.67
item6557,machine08,3.15
item6462,machine08,3.4
item6557,machine09,2.37
item1413,machine20,5.0
item1413,machine04,10.75
item1413,machine05,10.0
item6557,machine28,3.17
item5656,machine10,4.82
item6462,machine10,3.2
item1983,machine23,30.0
item4088,machine21,2.12
item2090,machine29,30.0
item5656,machine09,5.0
item6462,machine23,1.78
item5656,machine28,5.0
item6462,machine09,3.25
item5656,machine21,5.56
item5656,machine30,8.22
item6462,machine21,3.3
item6305,machine30,1.2
item6557,machine30,1.0
item1983,machine08,4.51
item3694,machine28,3.46
item3896,machine29,6.9
item3896,machine28,6.0
item4571,machine03,50.0
item4714,machine05,7.5
item4033,machine05,23.17
item6598,machine31,2.53
item3694,machine21,3.5
item2975,machine21,1.25
item4714,machine06,22.88
item3694,machine22,1.0
item4714,machine19,26.0
item3694,machine23,3.96
item6598,machine34,1.95
item6598,machine10,1.5
item890,machine32,13.0
item6598,machine15,2.12
item407,machine33,18.67
item407,machine16,19.0
