sample_id,item_id,time_id,quantity
Sample_94,item1191,date013,1
Sample_94,item4563,date045,4
Sample_94,item4106,date060,6
Sample_94,item4918,date084,13
Sample_94,item4974,date085,4
Sample_94,item3667,date155,106
Sample_94,item3826,date255,28
Sample_94,item2693,date311,16
Sample_94,item2711,date354,4
Sample_95,item1289,date001,13
Sample_95,item5366,date088,3
Sample_95,item470,date111,2
Sample_95,item3210,date187,26
Sample_95,item6167,date195,65
Sample_95,item4394,date221,130
Sample_95,item5139,date221,110
Sample_95,item4512,date227,2
Sample_95,item5801,date331,10
Sample_95,item1265,date351,13
Sample_96,item4882,date009,26
Sample_96,item6491,date030,21
Sample_96,item1694,date076,9
Sample_96,item6325,date104,150
Sample_96,item2574,date176,2
Sample_96,item2722,date182,3
Sample_96,item2275,date203,48
Sample_96,item3437,date211,147
Sample_96,item1614,date229,556
Sample_96,item4040,date331,8
Sample_97,item4015,date055,5
Sample_97,item4608,date061,3
Sample_97,item2967,date142,11
Sample_97,item108,date147,1
Sample_97,item5492,date147,4
Sample_97,item4756,date262,5
Sample_97,item2179,date284,1
Sample_97,item5441,date327,4
Sample_97,item3229,date329,1
Sample_97,item4589,date331,72
Sample_98,item6166,date017,92
Sample_98,item6314,date034,218
Sample_98,item4488,date035,3
Sample_98,item3677,date139,24
Sample_98,item3735,date174,13
Sample_98,item4014,date216,10
Sample_98,item988,date224,23
Sample_98,item1562,date225,186
Sample_98,item2837,date331,4
Sample_98,item3744,date365,2
Sample_99,item4714,date041,18
Sample_99,item2932,date086,60
Sample_99,item1768,date087,4
Sample_99,item1491,date116,8
Sample_99,item279,date118,10
Sample_99,item5167,date166,26
Sample_99,item2488,date219,6
Sample_99,item3977,date237,3
Sample_99,item1540,date285,20
Sample_99,item1418,date289,68
Sample_100,item3451,date016,19
Sample_100,item1646,date050,12
Sample_100,item2540,date059,8
Sample_100,item436,date161,13
Sample_100,item5309,date172,26
Sample_100,item5942,date283,19
Sample_100,item5010,date321,4
Sample_100,item3458,date350,5
Sample_100,item3609,date357,1
Sample_100,item5610,date363,114
Sample_101,item2448,date026,9
Sample_101,item3990,date057,9
Sample_101,item6534,date077,2
Sample_101,item5289,date102,18
Sample_101,item6256,date105,1
Sample_101,item5477,date162,192
Sample_101,item5570,date173,9
Sample_101,item2087,date294,1
Sample_101,item1039,date319,11
Sample_101,item5953,date340,180
Sample_102,item2631,date027,9
Sample_102,item5066,date040,28
Sample_102,item4667,date072,14
Sample_102,item4833,date090,92
Sample_102,item6187,date103,5
Sample_102,item1348,date106,2
Sample_102,item2861,date135,3
Sample_102,item2489,date208,5
Sample_102,item4903,date286,30
Sample_102,item5658,date290,38
Sample_103,item4458,date015,191
Sample_103,item1427,date027,1
Sample_103,item10,date075,1
Sample_103,item2456,date099,1
Sample_103,item371,date109,48
Sample_103,item629,date226,7
Sample_103,item1642,date241,7
Sample_103,item2671,date272,72
Sample_103,item4007,date300,11
Sample_103,item3167,date336,77
Sample_104,item3862,date073,38
Sample_104,item4253,date130,852
Sample_104,item562,date166,10
Sample_104,item3425,date184,2
Sample_104,item1785,date185,7
Sample_104,item2066,date231,1
Sample_104,item3396,date280,14
Sample_104,item3901,date286,6
Sample_104,item5773,date289,36
Sample_104,item5099,date322,176
Sample_105,item230,date057,6
Sample_105,item3988,date087,9
Sample_105,item4931,date098,48
Sample_105,item6503,date105,164
Sample_105,item5674,date140,62
Sample_105,item2560,date160,5
Sample_105,item6616,date266,4
Sample_105,item3292,date296,4
Sample_105,item4581,date298,66
Sample_105,item5912,date343,50
Sample_106,item204,date020,94
Sample_106,item1226,date034,15
Sample_106,item6603,date054,6
Sample_106,item3168,date066,9
Sample_106,item1994,date097,20
Sample_106,item5783,date113,17
Sample_106,item3903,date199,193
Sample_106,item4126,date278,3
Sample_106,item4673,date292,26
Sample_106,item4872,date294,10
Sample_107,item330,date001,2
Sample_107,item635,date002,300
Sample_107,item4441,date027,49
Sample_107,item1144,date193,11
Sample_107,item6352,date197,13
Sample_107,item1247,date206,66
Sample_107,item2752,date206,10
Sample_107,item1629,date219,2
Sample_107,item5603,date313,43
Sample_107,item1725,date347,38
Sample_108,item1106,date123,16
Sample_108,item3462,date184,40
Sample_108,item58,date203,10
Sample_108,item5716,date213,1
Sample_108,item6602,date236,2
Sample_108,item519,date259,11
Sample_108,item2689,date272,3
Sample_108,item2073,date279,4
Sample_108,item4380,date281,2
Sample_108,item4355,date304,22
Sample_109,item6150,date002,22
Sample_109,item3003,date040,33
Sample_109,item5457,date061,34
Sample_109,item3413,date133,3
Sample_109,item5820,date153,8
Sample_109,item5476,date195,16
Sample_109,item2513,date262,246
Sample_109,item655,date288,9
Sample_109,item1998,date299,40
Sample_109,item3337,date315,4
Sample_110,item3082,date009,80
Sample_110,item6083,date036,30
Sample_110,item4954,date071,8
Sample_110,item2640,date077,150
Sample_110,item863,date097,62
Sample_110,item3969,date108,8
Sample_110,item255,date135,1
Sample_110,item2298,date138,3
Sample_110,item3657,date185,82
Sample_110,item5851,date217,8
Sample_111,item905,date007,2
Sample_111,item4775,date048,97
Sample_111,item1214,date090,69
Sample_111,item4282,date156,28
Sample_111,item910,date162,45
Sample_111,item4737,date195,13
Sample_111,item2322,date199,32
Sample_111,item2013,date213,3
Sample_111,item5839,date265,28
Sample_111,item4939,date274,4
Sample_112,item3310,date028,13
Sample_112,item5713,date082,312
Sample_112,item5858,date088,26
Sample_112,item1365,date116,9
Sample_112,item5486,date223,4
Sample_112,item3259,date247,4
Sample_112,item243,date324,20
Sample_112,item6381,date326,14
Sample_112,item1918,date346,21
Sample_112,item1644,date348,9
Sample_113,item3442,date043,38
Sample_113,item370,date050,2
Sample_113,item4404,date050,10
Sample_113,item4795,date067,9
Sample_113,item2776,date078,31
Sample_113,item2656,date190,1
Sample_113,item5543,date247,12
Sample_113,item6388,date295,8
Sample_113,item2852,date331,4
Sample_113,item2208,date335,4
Sample_114,item1060,date062,9
Sample_114,item573,date076,24
Sample_114,item4957,date126,14
Sample_114,item4118,date208,5
Sample_114,item2928,date242,22
Sample_114,item1882,date253,1
Sample_114,item3977,date280,6
Sample_114,item3663,date320,26
Sample_114,item1648,date323,10
Sample_114,item1612,date352,22
Sample_115,item56,date080,2
Sample_115,item2250,date097,18
Sample_115,item2357,date146,17
Sample_115,item5053,date152,17
Sample_115,item3151,date157,5
Sample_115,item2743,date193,1
Sample_115,item3976,date210,6
Sample_115,item4384,date217,15
Sample_115,item3427,date344,2
Sample_115,item1333,date346,6
Sample_116,item3254,date109,3
Sample_116,item2494,date129,17
Sample_116,item357,date185,5
Sample_116,item2222,date207,14
Sample_116,item1323,date222,4
Sample_116,item6121,date235,1
Sample_116,item5703,date241,1
Sample_116,item5514,date278,4
Sample_116,item6106,date279,10
Sample_116,item4939,date326,15
Sample_117,item5273,date031,3
Sample_117,item4343,date079,2
Sample_117,item688,date087,80
Sample_117,item4378,date093,2
Sample_117,item2256,date107,10
Sample_117,item5936,date118,19
Sample_117,item2392,date138,15
Sample_117,item1608,date146,14
Sample_117,item196,date154,3
Sample_117,item2143,date196,8
Sample_118,item3346,date028,16
Sample_118,item1000,date034,41
Sample_118,item1484,date154,2
Sample_118,item5062,date195,52
Sample_118,item4098,date198,5
Sample_118,item2687,date226,52
Sample_118,item2625,date253,6
Sample_118,item3799,date307,20
Sample_118,item1057,date339,18
Sample_118,item298,date339,8
Sample_119,item5821,date003,3
Sample_119,item4434,date045,274
Sample_119,item726,date106,3
Sample_119,item3851,date145,4
Sample_119,item3781,date188,23
Sample_119,item6230,date189,4
Sample_119,item2813,date251,30
Sample_119,item4388,date253,101
Sample_119,item5450,date304,22
Sample_119,item3781,date323,3
Sample_120,item3930,date021,4
Sample_120,item3260,date191,3
Sample_120,item582,date202,15
Sample_120,item4017,date227,39
Sample_120,item5541,date243,27
Sample_120,item1171,date246,52
Sample_120,item1356,date303,9
Sample_120,item3390,date364,7
Sample_120,item2329,date365,36
Sample_120,item3311,date365,20
Sample_121,item5963,date017,15
Sample_121,item2863,date022,2
Sample_121,item4599,date024,25
Sample_121,item2137,date063,4
Sample_121,item5108,date148,6
Sample_121,item3178,date168,6
Sample_121,item3673,date198,8
Sample_121,item2705,date214,12
Sample_121,item5457,date230,17
Sample_121,item6430,date356,70
Sample_122,item5149,date017,1
Sample_122,item6342,date038,2
Sample_122,item6521,date079,40
Sample_122,item5768,date118,20
Sample_122,item6110,date156,44
Sample_122,item1032,date170,2
Sample_122,item877,date233,20
Sample_122,item2010,date235,22
Sample_122,item1989,date279,7
Sample_122,item2225,date353,38
Sample_123,item2922,date020,5
Sample_123,item1364,date102,9
Sample_123,item5717,date109,14
Sample_123,item5861,date129,90
Sample_123,item5146,date134,5
Sample_123,item2175,date225,4
Sample_123,item3790,date262,2
Sample_123,item1165,date281,70
Sample_123,item4877,date301,2
Sample_123,item5593,date354,33
Sample_124,item4985,date079,1
Sample_124,item1325,date105,16
Sample_124,item4313,date112,6
Sample_124,item2012,date119,30
Sample_124,item1552,date157,16
Sample_124,item3661,date165,22
Sample_124,item4957,date186,1
Sample_124,item5091,date248,6
Sample_124,item2107,date253,3
Sample_124,item2046,date287,4
Sample_125,item1113,date098,6
Sample_125,item827,date103,132
Sample_125,item55,date125,4
Sample_125,item1121,date177,32
Sample_125,item3980,date183,4
Sample_125,item5867,date251,4
Sample_125,item4063,date273,27
Sample_125,item973,date282,7
Sample_125,item1742,date322,3
Sample_125,item4906,date343,200
Sample_126,item4124,date016,1
Sample_126,item1382,date058,41
Sample_126,item3268,date105,4
Sample_126,item3931,date159,1
Sample_126,item6049,date248,2
Sample_126,item145,date252,30
Sample_126,item3240,date271,1
Sample_126,item5182,date292,80
Sample_126,item2061,date329,20
Sample_126,item1918,date352,5
Sample_127,item5044,date021,6
Sample_127,item597,date056,2
Sample_127,item789,date074,10
Sample_127,item3075,date101,40
Sample_127,item4437,date127,5
Sample_127,item325,date183,1
Sample_127,item4098,date208,10
Sample_127,item1050,date215,19
Sample_127,item5528,date222,132
Sample_127,item6233,date260,82
Sample_128,item1858,date100,7
Sample_128,item114,date124,2
Sample_128,item6333,date174,4
Sample_128,item2861,date202,7
Sample_128,item672,date225,1
Sample_128,item3745,date260,232
Sample_128,item333,date283,6
Sample_128,item5922,date301,3
Sample_128,item3322,date320,10
Sample_128,item4750,date362,11
Sample_129,item6372,date060,163
Sample_129,item324,date095,2
Sample_129,item2763,date121,96
Sample_129,item1905,date124,1
Sample_129,item4335,date124,112
Sample_129,item4740,date124,2
Sample_129,item3538,date162,15
Sample_129,item2205,date267,3
Sample_129,item6462,date289,26
Sample_129,item4365,date297,4
Sample_130,item3776,date046,14
Sample_130,item3793,date059,8
Sample_130,item3674,date099,1
Sample_130,item4027,date104,14
Sample_130,item48,date207,1
Sample_130,item191,date213,2
Sample_130,item5876,date223,8
Sample_130,item2783,date241,1
Sample_130,item6467,date268,7
Sample_130,item1930,date278,15
Sample_131,item6236,date052,2
Sample_131,item5904,date076,27
Sample_131,item574,date094,7
Sample_131,item762,date098,159
Sample_131,item5664,date120,21
Sample_131,item5540,date212,108
Sample_131,item939,date265,130
Sample_131,item773,date268,3
Sample_131,item961,date351,16
Sample_131,item1300,date359,46
Sample_132,item4038,date001,75
Sample_132,item6073,date043,6
Sample_132,item1681,date054,22
Sample_132,item5424,date087,20
Sample_132,item2988,date116,360
Sample_132,item3747,date159,392
Sample_132,item6604,date240,140
Sample_132,item3653,date282,8
Sample_132,item2982,date298,4
Sample_132,item1033,date357,9
Sample_133,item1957,date035,15
Sample_133,item4489,date048,25
Sample_133,item6243,date090,111
Sample_133,item519,date157,109
Sample_133,item1518,date177,29
Sample_133,item436,date228,26
Sample_133,item928,date244,7
Sample_133,item3149,date274,4
Sample_133,item5101,date313,21
Sample_133,item2119,date325,20
Sample_134,item6606,date062,80
Sample_134,item4294,date068,17
Sample_134,item2220,date119,6
Sample_134,item5884,date199,5
Sample_134,item3090,date222,222
Sample_134,item175,date230,10
Sample_134,item4417,date243,3
Sample_134,item3184,date256,3
Sample_134,item2605,date305,3
Sample_134,item6169,date358,46
Sample_135,item1051,date002,138
Sample_135,item6410,date018,3
Sample_135,item5547,date057,12
Sample_135,item3268,date073,9
Sample_135,item5778,date124,2
Sample_135,item2719,date169,1
Sample_135,item3554,date274,2
Sample_135,item3585,date284,16
Sample_135,item3576,date332,1
Sample_135,item6106,date341,5
Sample_136,item6208,date063,11
Sample_136,item208,date065,54
Sample_136,item4269,date105,3
Sample_136,item1106,date111,5
Sample_136,item6510,date114,414
Sample_136,item5336,date127,13
Sample_136,item5957,date163,10
Sample_136,item2168,date182,30
Sample_136,item4238,date235,58
Sample_136,item4127,date255,103
Sample_137,item2069,date053,1
Sample_137,item404,date081,7
Sample_137,item3324,date151,8
Sample_137,item5628,date159,4
Sample_137,item5043,date275,98
Sample_137,item5680,date284,13
Sample_137,item3845,date305,4
Sample_137,item4267,date317,7
Sample_137,item403,date332,21
Sample_137,item5685,date332,2
Sample_138,item3956,date023,5
Sample_138,item4250,date148,16
Sample_138,item884,date162,70
Sample_138,item5003,date180,133
Sample_138,item4384,date185,5
Sample_138,item4542,date190,50
Sample_138,item1817,date244,2
Sample_138,item5173,date288,32
Sample_138,item4288,date350,20
Sample_138,item2087,date361,1
Sample_139,item5913,date001,11
Sample_139,item3589,date130,214
Sample_139,item767,date174,4
Sample_139,item5848,date216,1
Sample_139,item6197,date228,14
Sample_139,item2230,date235,9
Sample_139,item420,date280,178
Sample_139,item5709,date289,1
Sample_139,item2615,date293,814
Sample_139,item6080,date333,33
Sample_140,item399,date071,6
Sample_140,item945,date074,78
Sample_140,item1774,date079,6
Sample_140,item4883,date112,58
Sample_140,item4717,date129,4
Sample_140,item2537,date146,4
Sample_140,item1598,date204,15
Sample_140,item2466,date259,6
Sample_140,item1750,date316,3
Sample_140,item853,date334,5
Sample_141,item4058,date006,1
Sample_141,item97,date059,4
Sample_141,item1525,date156,6
Sample_141,item5745,date189,4
Sample_141,item778,date259,5
Sample_141,item431,date270,24
Sample_141,item6476,date302,10
Sample_141,item84,date307,3
Sample_141,item3292,date313,26
Sample_141,item2514,date341,8
Sample_142,item6108,date018,10
Sample_142,item3372,date035,4
Sample_142,item152,date048,40
Sample_142,item5597,date064,18
Sample_142,item5598,date105,30
Sample_142,item2677,date119,4
Sample_142,item960,date160,19
Sample_142,item830,date177,20
Sample_142,item5641,date300,105
Sample_142,item2749,date316,1
Sample_143,item1786,date005,34
Sample_143,item1515,date037,7
Sample_143,item2972,date065,2
Sample_143,item1593,date089,2
Sample_143,item6607,date113,94
Sample_143,item1866,date210,13
Sample_143,item4699,date297,2
Sample_143,item1609,date318,16
Sample_143,item4130,date327,9
Sample_143,item517,date359,30
Sample_144,item2082,date024,1
Sample_144,item5560,date074,1
Sample_144,item6177,date074,225
Sample_144,item690,date107,21
Sample_144,item5718,date174,10
Sample_144,item3187,date228,9
Sample_144,item3944,date283,62
Sample_144,item3002,date297,7
Sample_144,item1455,date339,170
Sample_144,item5208,date362,22
Sample_145,item2134,date039,7
Sample_145,item1532,date091,21
Sample_145,item5160,date095,158
Sample_145,item6545,date171,38
Sample_145,item1333,date188,44
Sample_145,item3598,date220,43
Sample_145,item5189,date283,6
Sample_145,item6141,date291,3
Sample_145,item3759,date302,2
Sample_145,item3654,date343,3
Sample_146,item765,date025,28
Sample_146,item1908,date042,7
Sample_146,item4876,date060,1
Sample_146,item6152,date119,15
Sample_146,item2214,date142,7
Sample_146,item3144,date217,6
Sample_146,item573,date258,12
Sample_146,item6529,date264,17
Sample_146,item1699,date268,4
Sample_146,item2601,date337,2
Sample_147,item5791,date010,4
Sample_147,item1984,date050,190
Sample_147,item1213,date072,7
Sample_147,item1201,date095,10
Sample_147,item3482,date098,6
Sample_147,item866,date118,28
Sample_147,item4312,date121,73
Sample_147,item469,date125,7
Sample_147,item1718,date169,110
Sample_147,item3870,date228,2
Sample_148,item4000,date019,236
Sample_148,item2646,date024,7
Sample_148,item1428,date044,2
Sample_148,item4325,date093,3
Sample_148,item2673,date104,4
Sample_148,item1917,date192,13
Sample_148,item3436,date211,213
Sample_148,item658,date211,8
Sample_148,item3800,date229,211
Sample_148,item5537,date332,4
Sample_149,item4825,date034,184
Sample_149,item2301,date050,17
Sample_149,item5265,date063,3
Sample_149,item1202,date115,7
Sample_149,item6488,date131,4
Sample_149,item284,date133,7
Sample_149,item5159,date134,54
Sample_149,item5592,date221,144
Sample_149,item6272,date241,13
Sample_149,item2233,date281,1
Sample_150,item5209,date020,12
Sample_150,item2579,date024,11
Sample_150,item1496,date030,18
Sample_150,item408,date032,26
Sample_150,item4643,date079,1
Sample_150,item5786,date123,26
Sample_150,item4639,date166,16
Sample_150,item2391,date224,78
Sample_150,item6230,date291,8
Sample_150,item5495,date309,3
Sample_151,item2186,date034,8
Sample_151,item1362,date051,12
Sample_151,item2543,date054,1
Sample_151,item2820,date063,1
